Observation Time,Temperature,AP,WS,Station,year,month,day,hour,day_of_year
2010-08-28 18:00:00,-25.8999996,976.099976,8.60000038,Maitri,2010,8,28,18,240
2010-08-28 19:00:00,-25.3999996,974.900024,5.5,Maitri,2010,8,28,19,240
2010-08-28 20:00:00,-26.0,974.299988,7.0,Maitri,2010,8,28,20,240
2010-08-28 21:00:00,-26.2000008,974.0,3.0999999,Maitri,2010,8,28,21,240
2010-08-28 22:00:00,-26.5,973.400024,5.9000001,Maitri,2010,8,28,22,240
2010-08-28 23:00:00,-27.2999992,972.5,5.9000001,Maitri,2010,8,28,23,240
2010-08-29 00:00:00,-27.3999996,971.799988,5.30000019,Maitri,2010,8,29,0,241
2010-08-29 01:00:00,-27.5,971.400024,2.9000001,Maitri,2010,8,29,1,241
2010-08-29 02:00:00,-28.3999996,970.900024,3.5,Maitri,2010,8,29,2,241
2010-08-29 03:00:00,-28.7999992,970.599976,8.69999981,Maitri,2010,8,29,3,241
2010-08-29 04:00:00,-25.1000004,969.900024,5.80000019,Maitri,2010,8,29,4,241
2010-08-29 05:00:00,-25.7999992,970.200012,5.80000019,Maitri,2010,8,29,5,241
2010-08-29 06:00:00,-24.7000008,969.900024,6.0999999,Maitri,2010,8,29,6,241
2010-08-29 07:00:00,-24.8999996,969.5,3.5,Maitri,2010,8,29,7,241
2010-08-29 08:00:00,-22.7000008,969.099976,20.3999996,Maitri,2010,8,29,8,241
2010-08-29 09:00:00,-20.8999996,969.400024,20.8999996,Maitri,2010,8,29,9,241
2010-08-29 10:00:00,-20.3999996,968.700012,24.7999992,Maitri,2010,8,29,10,241
2010-08-29 11:00:00,-19.7000008,968.400024,24.7000008,Maitri,2010,8,29,11,241
2010-08-29 12:00:00,-17.5,968.700012,19.7000008,Maitri,2010,8,29,12,241
2010-08-29 13:00:00,-16.5,968.799988,21.5,Maitri,2010,8,29,13,241
2010-08-29 14:00:00,-16.6000004,969.5,24.1000004,Maitri,2010,8,29,14,241
2010-08-29 15:00:00,-17.0,970.099976,29.2999992,Maitri,2010,8,29,15,241
2010-08-29 16:00:00,-16.6000004,971.0,27.8999996,Maitri,2010,8,29,16,241
2010-08-29 17:00:00,-16.8999996,972.200012,28.8999996,Maitri,2010,8,29,17,241
2010-08-29 18:00:00,-16.3999996,973.400024,28.2000008,Maitri,2010,8,29,18,241
2010-08-29 19:00:00,-16.3999996,974.5,26.2000008,Maitri,2010,8,29,19,241
2010-08-29 20:00:00,-15.6999998,975.599976,26.0,Maitri,2010,8,29,20,241
2010-08-29 21:00:00,-15.6999998,976.700012,25.6000004,Maitri,2010,8,29,21,241
2010-08-29 22:00:00,-16.0,978.5,10.1999998,Maitri,2010,8,29,22,241
2010-08-29 23:00:00,-19.3999996,980.0,11.6000004,Maitri,2010,8,29,23,241
2010-08-30 00:00:00,-20.2999992,980.799988,5.69999981,Maitri,2010,8,30,0,242
2010-08-30 01:00:00,-19.5,981.799988,7.19999981,Maitri,2010,8,30,1,242
2010-08-30 02:00:00,-19.7000008,982.200012,9.19999981,Maitri,2010,8,30,2,242
2010-08-30 03:00:00,-17.7000008,982.400024,23.8999996,Maitri,2010,8,30,3,242
2010-08-30 04:00:00,-17.8999996,983.099976,23.2999992,Maitri,2010,8,30,4,242
2010-08-30 05:00:00,-18.7999992,983.700012,23.6000004,Maitri,2010,8,30,5,242
2010-08-30 06:00:00,-18.6000004,984.099976,20.7000008,Maitri,2010,8,30,6,242
2010-08-30 07:00:00,-18.6000004,984.299988,19.8999996,Maitri,2010,8,30,7,242
2010-08-30 08:00:00,-19.5,984.5,21.0,Maitri,2010,8,30,8,242
2010-08-30 09:00:00,-21.0,984.299988,25.2000008,Maitri,2010,8,30,9,242
2010-08-30 10:00:00,-19.7000008,984.299988,21.8999996,Maitri,2010,8,30,10,242
2010-08-30 11:00:00,-19.5,984.200012,24.7000008,Maitri,2010,8,30,11,242
2010-08-30 12:00:00,-19.5,983.700012,23.8999996,Maitri,2010,8,30,12,242
2010-08-30 13:00:00,-19.1000004,983.200012,23.5,Maitri,2010,8,30,13,242
2010-08-30 14:00:00,-19.2999992,982.900024,24.6000004,Maitri,2010,8,30,14,242
2010-08-30 15:00:00,-19.0,983.400024,11.6000004,Maitri,2010,8,30,15,242
2010-08-30 16:00:00,-22.0,982.400024,22.7000008,Maitri,2010,8,30,16,242
2010-08-30 17:00:00,-21.7000008,981.700012,23.7000008,Maitri,2010,8,30,17,242
2010-08-30 18:00:00,-20.2999992,981.5,7.5,Maitri,2010,8,30,18,242
2010-08-30 19:00:00,-21.6000004,981.099976,7.5,Maitri,2010,8,30,19,242
2010-08-30 20:00:00,-22.5,980.599976,4.80000019,Maitri,2010,8,30,20,242
2010-08-30 21:00:00,-23.2000008,979.799988,6.19999981,Maitri,2010,8,30,21,242
2010-08-30 22:00:00,-23.2000008,979.0,12.6999998,Maitri,2010,8,30,22,242
2010-08-30 23:00:00,-22.1000004,978.099976,14.3999996,Maitri,2010,8,30,23,242
2010-08-31 00:00:00,-22.3999996,977.5,16.0,Maitri,2010,8,31,0,243
2010-08-31 01:00:00,-25.5,977.299988,3.29999995,Maitri,2010,8,31,1,243
2010-08-31 02:00:00,-25.6000004,976.299988,5.5,Maitri,2010,8,31,2,243
2010-08-31 03:00:00,-25.7000008,975.5,6.0,Maitri,2010,8,31,3,243
2010-08-31 04:00:00,-25.2999992,974.5,5.0999999,Maitri,2010,8,31,4,243
2010-08-31 05:00:00,-25.8999996,974.099976,1.5,Maitri,2010,8,31,5,243
2010-08-31 06:00:00,-17.6000004,972.900024,3.0,Maitri,2010,8,31,6,243
2010-08-31 07:00:00,-20.5,972.799988,5.4000001,Maitri,2010,8,31,7,243
2010-08-31 08:00:00,-19.7000008,971.0,28.7000008,Maitri,2010,8,31,8,243
2010-08-31 09:00:00,-20.0,970.700012,23.6000004,Maitri,2010,8,31,9,243
2010-08-31 10:00:00,-19.5,970.599976,3.9000001,Maitri,2010,8,31,10,243
2010-08-31 11:00:00,-19.7000008,970.099976,5.0,Maitri,2010,8,31,11,243
2010-08-31 12:00:00,-20.3999996,969.5,6.0999999,Maitri,2010,8,31,12,243
2010-08-31 13:00:00,-19.8999996,968.5,5.4000001,Maitri,2010,8,31,13,243
2010-08-31 14:00:00,-20.5,967.700012,3.9000001,Maitri,2010,8,31,14,243
2010-08-31 15:00:00,-23.6000004,966.799988,6.4000001,Maitri,2010,8,31,15,243
2010-08-31 16:00:00,-25.3999996,966.700012,6.69999981,Maitri,2010,8,31,16,243
2010-08-31 17:00:00,-24.1000004,965.5,6.0999999,Maitri,2010,8,31,17,243
2010-08-31 18:00:00,-21.5,964.299988,2.20000005,Maitri,2010,8,31,18,243
2010-08-31 19:00:00,-19.0,963.099976,12.6999998,Maitri,2010,8,31,19,243
2010-08-31 20:00:00,-21.0,962.400024,7.30000019,Maitri,2010,8,31,20,243
2010-08-31 21:00:00,-23.8999996,960.900024,5.5,Maitri,2010,8,31,21,243
2010-08-31 22:00:00,-25.7000008,960.400024,5.5,Maitri,2010,8,31,22,243
2010-08-31 23:00:00,-25.7000008,960.400024,7.5999999,Maitri,2010,8,31,23,243
2010-09-01 00:00:00,-22.2999992,960.5,6.9000001,Maitri,2010,9,1,0,244
2010-09-01 01:00:00,-21.2000008,960.400024,6.4000001,Maitri,2010,9,1,1,244
2010-09-01 02:00:00,-20.6000004,960.400024,6.0999999,Maitri,2010,9,1,2,244
2010-09-01 03:00:00,-21.6000004,960.900024,4.0999999,Maitri,2010,9,1,3,244
2010-09-01 04:00:00,-21.8999996,961.0,8.60000038,Maitri,2010,9,1,4,244
2010-09-01 05:00:00,-22.3999996,961.299988,1.20000005,Maitri,2010,9,1,5,244
2010-09-01 06:00:00,-23.6000004,961.700012,8.80000019,Maitri,2010,9,1,6,244
2010-09-01 07:00:00,-21.7999992,961.799988,15.8000002,Maitri,2010,9,1,7,244
2010-09-01 08:00:00,-22.1000004,962.799988,5.80000019,Maitri,2010,9,1,8,244
2010-09-01 09:00:00,-22.6000004,963.099976,6.9000001,Maitri,2010,9,1,9,244
2010-09-01 10:00:00,-21.2999992,964.099976,7.0,Maitri,2010,9,1,10,244
2010-09-01 11:00:00,-22.1000004,964.799988,6.30000019,Maitri,2010,9,1,11,244
2010-09-01 12:00:00,-20.7999992,965.200012,8.5,Maitri,2010,9,1,12,244
2010-09-01 13:00:00,-19.5,966.099976,7.5,Maitri,2010,9,1,13,244
2010-09-01 14:00:00,-20.2000008,966.400024,8.39999962,Maitri,2010,9,1,14,244
2010-09-01 15:00:00,-19.7000008,967.0,9.89999962,Maitri,2010,9,1,15,244
2010-09-01 16:00:00,-18.8999996,967.599976,20.2999992,Maitri,2010,9,1,16,244
2010-09-01 17:00:00,-18.8999996,968.099976,26.6000004,Maitri,2010,9,1,17,244
2010-09-01 18:00:00,-18.6000004,969.299988,27.2999992,Maitri,2010,9,1,18,244
2010-09-01 19:00:00,-18.2000008,970.599976,29.2000008,Maitri,2010,9,1,19,244
2010-09-01 20:00:00,-18.2000008,971.799988,24.7000008,Maitri,2010,9,1,20,244
2010-09-01 21:00:00,-18.2000008,973.200012,26.2999992,Maitri,2010,9,1,21,244
2010-09-01 22:00:00,-18.6000004,975.0,21.0,Maitri,2010,9,1,22,244
2010-09-01 23:00:00,-17.6000004,976.700012,24.6000004,Maitri,2010,9,1,23,244
2010-09-02 00:00:00,-17.7999992,978.200012,23.1000004,Maitri,2010,9,2,0,245
2010-09-02 01:00:00,-18.2999992,979.599976,23.7999992,Maitri,2010,9,2,1,245
2010-09-02 02:00:00,-18.8999996,980.900024,21.7999992,Maitri,2010,9,2,2,245
2010-09-02 03:00:00,-19.3999996,981.5,20.3999996,Maitri,2010,9,2,3,245
2010-09-02 04:00:00,-19.7999992,982.099976,19.6000004,Maitri,2010,9,2,4,245
2010-09-02 05:00:00,-20.2999992,982.900024,21.6000004,Maitri,2010,9,2,5,245
2010-09-02 06:00:00,-18.7999992,984.0,19.8999996,Maitri,2010,9,2,6,245
2010-09-02 07:00:00,-17.5,984.599976,20.8999996,Maitri,2010,9,2,7,245
2010-09-02 08:00:00,-17.3999996,984.799988,21.6000004,Maitri,2010,9,2,8,245
2010-09-02 09:00:00,-16.7000008,985.099976,19.5,Maitri,2010,9,2,9,245
2010-09-02 10:00:00,-16.7000008,985.299988,22.7000008,Maitri,2010,9,2,10,245
2010-09-02 11:00:00,-16.1000004,985.900024,5.30000019,Maitri,2010,9,2,11,245
2010-09-02 12:00:00,-16.7999992,986.0,6.30000019,Maitri,2010,9,2,12,245
2010-09-02 13:00:00,-15.3999996,985.799988,11.3000002,Maitri,2010,9,2,13,245
2010-09-02 14:00:00,-16.0,985.400024,13.3999996,Maitri,2010,9,2,14,245
2010-09-02 15:00:00,-16.3999996,985.200012,20.6000004,Maitri,2010,9,2,15,245
2010-09-02 16:00:00,-15.8000002,985.099976,21.7000008,Maitri,2010,9,2,16,245
2010-09-02 17:00:00,-15.8999996,985.700012,19.2000008,Maitri,2010,9,2,17,245
2010-09-02 18:00:00,-15.8000002,986.0,20.8999996,Maitri,2010,9,2,18,245
2010-09-02 19:00:00,-16.0,985.799988,28.2000008,Maitri,2010,9,2,19,245
2010-09-02 20:00:00,-16.2999992,986.099976,25.5,Maitri,2010,9,2,20,245
2010-09-02 21:00:00,-16.2000008,986.5,28.0,Maitri,2010,9,2,21,245
2010-09-02 22:00:00,-15.8999996,986.599976,24.3999996,Maitri,2010,9,2,22,245
2010-09-02 23:00:00,-15.3999996,986.599976,26.7999992,Maitri,2010,9,2,23,245
2010-09-03 00:00:00,-15.3999996,987.099976,23.1000004,Maitri,2010,9,3,0,246
2010-09-03 01:00:00,-15.1999998,987.700012,19.1000004,Maitri,2010,9,3,1,246
2010-09-03 02:00:00,-15.0,988.299988,13.6000004,Maitri,2010,9,3,2,246
2010-09-03 03:00:00,-14.5,988.299988,17.8999996,Maitri,2010,9,3,3,246
2010-09-03 04:00:00,-15.1000004,989.0,22.3999996,Maitri,2010,9,3,4,246
2010-09-03 05:00:00,-14.8999996,989.200012,23.5,Maitri,2010,9,3,5,246
2010-09-03 06:00:00,-15.1999998,989.299988,20.7999992,Maitri,2010,9,3,6,246
2010-09-03 07:00:00,-15.1000004,989.299988,18.2000008,Maitri,2010,9,3,7,246
2010-09-03 08:00:00,-14.8000002,989.5,19.1000004,Maitri,2010,9,3,8,246
2010-09-03 09:00:00,-14.8999996,989.200012,24.7999992,Maitri,2010,9,3,9,246
2010-09-03 10:00:00,-14.8000002,989.299988,20.3999996,Maitri,2010,9,3,10,246
2010-09-03 11:00:00,-14.5,988.799988,24.0,Maitri,2010,9,3,11,246
2010-09-03 12:00:00,-14.6000004,988.5,26.2999992,Maitri,2010,9,3,12,246
2010-09-03 13:00:00,-14.8000002,988.400024,18.6000004,Maitri,2010,9,3,13,246
2010-09-03 14:00:00,-15.0,987.400024,21.0,Maitri,2010,9,3,14,246
2010-09-03 15:00:00,-14.8999996,986.799988,18.1000004,Maitri,2010,9,3,15,246
2010-09-03 16:00:00,-15.3000002,986.0,18.0,Maitri,2010,9,3,16,246
2010-09-03 17:00:00,-15.1000004,985.599976,20.8999996,Maitri,2010,9,3,17,246
2010-09-03 18:00:00,-15.8999996,985.0,16.8999996,Maitri,2010,9,3,18,246
2010-09-03 19:00:00,-15.0,984.200012,22.3999996,Maitri,2010,9,3,19,246
2010-09-03 20:00:00,-15.6000004,983.700012,20.7000008,Maitri,2010,9,3,20,246
2010-09-03 21:00:00,-16.5,983.0,16.2000008,Maitri,2010,9,3,21,246
2010-09-03 22:00:00,-17.1000004,982.200012,14.3999996,Maitri,2010,9,3,22,246
2010-09-03 23:00:00,-17.2999992,981.200012,14.1000004,Maitri,2010,9,3,23,246
2010-09-04 00:00:00,-17.2000008,980.200012,18.2999992,Maitri,2010,9,4,0,247
2010-09-04 01:00:00,-16.2000008,979.099976,19.6000004,Maitri,2010,9,4,1,247
2010-09-04 02:00:00,-16.6000004,978.400024,21.8999996,Maitri,2010,9,4,2,247
2010-09-04 03:00:00,-17.1000004,977.099976,29.8999996,Maitri,2010,9,4,3,247
2010-09-04 04:00:00,-16.2000008,977.5,24.5,Maitri,2010,9,4,4,247
2010-09-04 05:00:00,-15.6999998,976.099976,29.3999996,Maitri,2010,9,4,5,247
2010-09-04 06:00:00,-15.1999998,975.700012,25.3999996,Maitri,2010,9,4,6,247
2010-09-04 07:00:00,-15.1999998,975.200012,23.3999996,Maitri,2010,9,4,7,247
2010-09-04 08:00:00,-15.1000004,975.099976,22.0,Maitri,2010,9,4,8,247
2010-09-04 09:00:00,-15.0,974.599976,23.7999992,Maitri,2010,9,4,9,247
2010-09-04 10:00:00,-14.6000004,974.099976,29.7000008,Maitri,2010,9,4,10,247
2010-09-04 11:00:00,-14.6000004,974.0,29.2000008,Maitri,2010,9,4,11,247
2010-09-04 12:00:00,-14.3999996,973.400024,27.7000008,Maitri,2010,9,4,12,247
2010-09-04 13:00:00,-14.5,972.599976,22.2000008,Maitri,2010,9,4,13,247
2010-09-04 14:00:00,-13.5,971.700012,21.2000008,Maitri,2010,9,4,14,247
2010-09-04 15:00:00,-13.3999996,971.400024,18.7999992,Maitri,2010,9,4,15,247
2010-09-04 16:00:00,-13.8999996,971.5,12.6999998,Maitri,2010,9,4,16,247
2010-09-04 17:00:00,-14.8000002,971.5,7.4000001,Maitri,2010,9,4,17,247
2010-09-04 18:00:00,-15.8999996,971.5,6.80000019,Maitri,2010,9,4,18,247
2010-09-04 19:00:00,-16.2999992,971.0,9.10000038,Maitri,2010,9,4,19,247
2010-09-04 20:00:00,-16.7999992,970.099976,10.1999998,Maitri,2010,9,4,20,247
2010-09-04 21:00:00,-17.2000008,968.599976,20.0,Maitri,2010,9,4,21,247
2010-09-04 22:00:00,-17.1000004,968.0,20.6000004,Maitri,2010,9,4,22,247
2010-09-04 23:00:00,-18.3999996,966.5,27.7000008,Maitri,2010,9,4,23,247
2010-09-05 00:00:00,-19.1000004,965.799988,28.7000008,Maitri,2010,9,5,0,248
2010-09-05 01:00:00,-19.3999996,964.799988,29.5,Maitri,2010,9,5,1,248
2010-09-05 02:00:00,-18.6000004,964.599976,4.5,Maitri,2010,9,5,2,248
2010-09-05 03:00:00,-19.0,963.400024,18.5,Maitri,2010,9,5,3,248
2010-09-05 04:00:00,-19.3999996,962.799988,10.5,Maitri,2010,9,5,4,248
2010-09-05 05:00:00,-20.2000008,962.099976,22.3999996,Maitri,2010,9,5,5,248
2010-09-05 06:00:00,-19.7000008,961.599976,20.1000004,Maitri,2010,9,5,6,248
2010-09-05 07:00:00,-19.7999992,961.200012,15.6999998,Maitri,2010,9,5,7,248
2010-09-05 08:00:00,-19.1000004,960.099976,6.4000001,Maitri,2010,9,5,8,248
2010-09-05 09:00:00,-18.7000008,959.400024,5.9000001,Maitri,2010,9,5,9,248
2010-09-05 10:00:00,-18.7999992,958.900024,8.30000019,Maitri,2010,9,5,10,248
2010-09-05 11:00:00,-20.0,959.200012,0.600000024,Maitri,2010,9,5,11,248
2010-09-05 12:00:00,-19.1000004,959.099976,7.69999981,Maitri,2010,9,5,12,248
2010-09-05 13:00:00,-21.2000008,959.299988,5.0999999,Maitri,2010,9,5,13,248
2010-09-05 14:00:00,-21.7000008,959.400024,8.69999981,Maitri,2010,9,5,14,248
2010-09-05 15:00:00,-20.8999996,960.200012,8.30000019,Maitri,2010,9,5,15,248
2010-09-05 16:00:00,-23.5,961.299988,4.9000001,Maitri,2010,9,5,16,248
2010-09-05 17:00:00,-24.0,963.0,6.5999999,Maitri,2010,9,5,17,248
2010-09-05 18:00:00,-24.8999996,964.599976,5.30000019,Maitri,2010,9,5,18,248
2010-09-05 19:00:00,-25.5,966.200012,7.80000019,Maitri,2010,9,5,19,248
2010-09-05 20:00:00,-26.0,968.400024,10.6000004,Maitri,2010,9,5,20,248
2010-09-05 21:00:00,-26.5,970.799988,11.8000002,Maitri,2010,9,5,21,248
2010-09-05 22:00:00,-25.8999996,972.5,7.5999999,Maitri,2010,9,5,22,248
2010-09-05 23:00:00,-26.7999992,974.700012,9.39999962,Maitri,2010,9,5,23,248
2010-09-06 00:00:00,-26.7000008,976.599976,8.60000038,Maitri,2010,9,6,0,249
2010-09-06 01:00:00,-26.6000004,978.700012,5.69999981,Maitri,2010,9,6,1,249
2010-09-06 02:00:00,-27.5,981.0,7.69999981,Maitri,2010,9,6,2,249
2010-09-06 03:00:00,-26.2000008,982.700012,15.3999996,Maitri,2010,9,6,3,249
2010-09-06 04:00:00,-25.2000008,985.0,8.19999981,Maitri,2010,9,6,4,249
2010-09-06 05:00:00,-25.2999992,986.599976,9.80000019,Maitri,2010,9,6,5,249
2010-09-06 06:00:00,-24.3999996,988.299988,13.8999996,Maitri,2010,9,6,6,249
2010-09-06 07:00:00,-24.5,989.900024,18.3999996,Maitri,2010,9,6,7,249
2010-09-06 08:00:00,-23.2000008,991.700012,22.6000004,Maitri,2010,9,6,8,249
2010-09-06 09:00:00,-22.6000004,992.700012,23.7000008,Maitri,2010,9,6,9,249
2010-09-06 10:00:00,-22.2000008,993.099976,25.1000004,Maitri,2010,9,6,10,249
2010-09-06 11:00:00,-21.5,994.0,26.1000004,Maitri,2010,9,6,11,249
2010-09-06 12:00:00,-20.2000008,994.299988,26.2000008,Maitri,2010,9,6,12,249
2010-09-06 13:00:00,-19.3999996,994.5,24.8999996,Maitri,2010,9,6,13,249
2010-09-06 14:00:00,-18.2999992,994.200012,28.1000004,Maitri,2010,9,6,14,249
2010-09-06 15:00:00,-17.7999992,994.299988,27.3999996,Maitri,2010,9,6,15,249
2010-09-06 16:00:00,-17.8999996,994.5,26.5,Maitri,2010,9,6,16,249
2010-09-06 17:00:00,-17.5,994.5,25.1000004,Maitri,2010,9,6,17,249
2010-09-06 18:00:00,-16.8999996,994.799988,25.5,Maitri,2010,9,6,18,249
2010-09-06 19:00:00,-16.6000004,994.700012,23.2999992,Maitri,2010,9,6,19,249
2010-09-06 20:00:00,-15.8000002,994.700012,17.5,Maitri,2010,9,6,20,249
2010-09-06 21:00:00,-15.6999998,994.200012,16.2999992,Maitri,2010,9,6,21,249
2010-09-06 22:00:00,-15.3999996,994.099976,15.5,Maitri,2010,9,6,22,249
2010-09-06 23:00:00,-15.8999996,993.900024,14.3000002,Maitri,2010,9,6,23,249
2010-09-07 00:00:00,-16.0,993.5,15.1999998,Maitri,2010,9,7,0,250
2010-09-07 01:00:00,-17.6000004,992.5,17.6000004,Maitri,2010,9,7,1,250
2010-09-07 02:00:00,-17.7000008,992.599976,9.30000019,Maitri,2010,9,7,2,250
2010-09-07 03:00:00,-18.8999996,992.5,7.4000001,Maitri,2010,9,7,3,250
2010-09-07 04:00:00,-18.5,991.5,18.0,Maitri,2010,9,7,4,250
2010-09-07 05:00:00,-19.8999996,990.299988,21.8999996,Maitri,2010,9,7,5,250
2010-09-07 06:00:00,-17.6000004,989.799988,13.5,Maitri,2010,9,7,6,250
2010-09-07 07:00:00,-16.6000004,989.400024,20.3999996,Maitri,2010,9,7,7,250
2010-09-07 08:00:00,-17.7000008,989.0,16.8999996,Maitri,2010,9,7,8,250
2010-09-07 09:00:00,-17.3999996,988.299988,17.5,Maitri,2010,9,7,9,250
2010-09-07 10:00:00,-16.7000008,987.900024,6.5,Maitri,2010,9,7,10,250
2010-09-07 11:00:00,-19.2999992,987.099976,14.3999996,Maitri,2010,9,7,11,250
2010-09-07 12:00:00,-16.5,986.0,6.0999999,Maitri,2010,9,7,12,250
2010-09-07 13:00:00,-17.3999996,984.700012,7.0999999,Maitri,2010,9,7,13,250
2010-09-07 14:00:00,-19.3999996,983.5,7.4000001,Maitri,2010,9,7,14,250
2010-09-07 15:00:00,-18.7000008,981.900024,5.4000001,Maitri,2010,9,7,15,250
2010-09-07 16:00:00,-21.2000008,981.299988,6.5999999,Maitri,2010,9,7,16,250
2010-09-07 17:00:00,-23.2000008,979.400024,5.80000019,Maitri,2010,9,7,17,250
2010-09-07 18:00:00,-24.6000004,978.200012,4.5999999,Maitri,2010,9,7,18,250
2010-09-07 19:00:00,-24.8999996,977.299988,6.5999999,Maitri,2010,9,7,19,250
2010-09-07 20:00:00,-25.6000004,976.099976,9.60000038,Maitri,2010,9,7,20,250
2010-09-07 21:00:00,-25.6000004,975.799988,6.0,Maitri,2010,9,7,21,250
2010-09-07 22:00:00,-25.2000008,974.299988,9.69999981,Maitri,2010,9,7,22,250
2010-09-07 23:00:00,-24.3999996,975.099976,19.3999996,Maitri,2010,9,7,23,250
2010-09-08 00:00:00,-24.6000004,974.299988,14.3000002,Maitri,2010,9,8,0,251
2010-09-08 01:00:00,-24.6000004,973.099976,16.6000004,Maitri,2010,9,8,1,251
2010-09-08 02:00:00,-24.2999992,972.400024,11.6999998,Maitri,2010,9,8,2,251
2010-09-08 03:00:00,-24.3999996,971.900024,10.8999996,Maitri,2010,9,8,3,251
2010-09-08 04:00:00,-23.7999992,971.799988,18.7999992,Maitri,2010,9,8,4,251
2010-09-08 05:00:00,-24.2999992,971.599976,16.3999996,Maitri,2010,9,8,5,251
2010-09-08 06:00:00,-24.0,971.0,14.1000004,Maitri,2010,9,8,6,251
2010-09-08 07:00:00,-22.2000008,970.799988,13.3000002,Maitri,2010,9,8,7,251
2010-09-08 08:00:00,-21.3999996,969.799988,7.4000001,Maitri,2010,9,8,8,251
2010-09-08 09:00:00,-21.2000008,969.799988,4.0,Maitri,2010,9,8,9,251
2010-09-08 10:00:00,-20.7999992,969.5,9.10000038,Maitri,2010,9,8,10,251
2010-09-08 11:00:00,-20.1000004,969.299988,12.8000002,Maitri,2010,9,8,11,251
2010-09-08 12:00:00,-19.8999996,968.5,10.5,Maitri,2010,9,8,12,251
2010-09-08 13:00:00,-19.5,968.5,7.0,Maitri,2010,9,8,13,251
2010-09-08 14:00:00,-16.7999992,968.700012,7.0999999,Maitri,2010,9,8,14,251
2010-09-08 15:00:00,-18.6000004,968.200012,5.19999981,Maitri,2010,9,8,15,251
2010-09-08 16:00:00,-22.2000008,968.099976,12.5,Maitri,2010,9,8,16,251
2010-09-08 17:00:00,-22.7999992,968.0,14.6999998,Maitri,2010,9,8,17,251
2010-09-08 18:00:00,-24.0,967.900024,15.1999998,Maitri,2010,9,8,18,251
2010-09-08 19:00:00,-21.7000008,967.299988,11.3999996,Maitri,2010,9,8,19,251
2010-09-08 20:00:00,-23.5,967.099976,17.2000008,Maitri,2010,9,8,20,251
2010-09-08 21:00:00,-22.0,967.099976,15.6999998,Maitri,2010,9,8,21,251
2010-09-08 22:00:00,-22.2999992,966.799988,20.5,Maitri,2010,9,8,22,251
2010-09-08 23:00:00,-21.7000008,966.700012,19.3999996,Maitri,2010,9,8,23,251
2010-09-09 00:00:00,-22.1000004,966.400024,18.5,Maitri,2010,9,9,0,252
2010-09-09 01:00:00,-21.7999992,967.0,6.4000001,Maitri,2010,9,9,1,252
2010-09-09 02:00:00,-22.2000008,966.599976,21.5,Maitri,2010,9,9,2,252
2010-09-09 03:00:00,-22.3999996,967.0,5.5999999,Maitri,2010,9,9,3,252
2010-09-09 04:00:00,-23.0,967.099976,11.3000002,Maitri,2010,9,9,4,252
2010-09-09 05:00:00,-21.8999996,967.299988,16.7000008,Maitri,2010,9,9,5,252
2010-09-09 06:00:00,-22.7000008,967.599976,22.1000004,Maitri,2010,9,9,6,252
2010-09-09 07:00:00,-22.2999992,968.400024,5.5,Maitri,2010,9,9,7,252
2010-09-09 08:00:00,-21.2999992,968.5,9.5,Maitri,2010,9,9,8,252
2010-09-09 09:00:00,-20.2999992,968.700012,11.1999998,Maitri,2010,9,9,9,252
2010-09-09 10:00:00,-19.8999996,969.299988,14.3000002,Maitri,2010,9,9,10,252
2010-09-09 11:00:00,-19.2999992,969.599976,17.2000008,Maitri,2010,9,9,11,252
2010-09-09 12:00:00,-18.3999996,970.099976,11.0,Maitri,2010,9,9,12,252
2010-09-09 13:00:00,-18.7999992,970.400024,16.2999992,Maitri,2010,9,9,13,252
2010-09-09 14:00:00,-18.6000004,970.5,15.6999998,Maitri,2010,9,9,14,252
2010-09-09 15:00:00,-19.6000004,971.200012,8.69999981,Maitri,2010,9,9,15,252
2010-09-09 16:00:00,-19.8999996,971.700012,8.80000019,Maitri,2010,9,9,16,252
2010-09-09 17:00:00,-21.7999992,972.299988,6.0999999,Maitri,2010,9,9,17,252
2010-09-09 18:00:00,-19.2999992,972.299988,16.2000008,Maitri,2010,9,9,18,252
2010-09-09 19:00:00,-18.6000004,973.599976,8.5,Maitri,2010,9,9,19,252
2010-09-09 20:00:00,-20.2999992,974.700012,6.5999999,Maitri,2010,9,9,20,252
2010-09-09 21:00:00,-15.3000002,975.799988,22.5,Maitri,2010,9,9,21,252
2010-09-09 22:00:00,-15.0,977.700012,20.2000008,Maitri,2010,9,9,22,252
2010-09-09 23:00:00,-15.6999998,978.5,15.5,Maitri,2010,9,9,23,252
2010-09-10 00:00:00,-16.7000008,979.400024,13.3999996,Maitri,2010,9,10,0,253
2010-09-10 01:00:00,-17.3999996,979.799988,16.3999996,Maitri,2010,9,10,1,253
2010-09-10 02:00:00,-17.3999996,980.099976,17.7000008,Maitri,2010,9,10,2,253
2010-09-10 03:00:00,-16.2000008,980.0,26.1000004,Maitri,2010,9,10,3,253
2010-09-10 04:00:00,-16.1000004,980.200012,23.3999996,Maitri,2010,9,10,4,253
2010-09-10 05:00:00,-16.1000004,980.0,24.5,Maitri,2010,9,10,5,253
2010-09-10 06:00:00,-16.2000008,980.200012,23.5,Maitri,2010,9,10,6,253
2010-09-10 07:00:00,-16.0,980.200012,25.7000008,Maitri,2010,9,10,7,253
2010-09-10 08:00:00,-15.6999998,980.299988,26.8999996,Maitri,2010,9,10,8,253
